movement_id,product_id,movement_type,quantity,movement_date,reference_id,warehouse_location,notes
9474,61,Adjustment,7,2023-11-02 00:00:00,,Warehouse_D,Adjustment transaction
9475,77,Adjustment,-3,2024-01-24 00:00:00,,Warehouse_D,Adjustment transaction
9476,342,Sale,-1,2023-10-22 00:00:00,3886.0,Warehouse_A,Sale transaction
9477,364,Adjustment,2,2023-03-27 00:00:00,,Warehouse_C,Adjustment transaction
9478,341,Return,3,2024-04-29 00:00:00,,Warehouse_A,Return transaction
9479,448,Sale,-6,2024-11-17 00:00:00,2973.0,Warehouse_D,Sale transaction
9480,349,Adjustment,6,2024-08-07 00:00:00,,Warehouse_D,Adjustment transaction
9481,32,Adjustment,-2,2023-08-18 00:00:00,,Warehouse_B,Adjustment transaction
9482,89,Return,5,2023-08-29 00:00:00,,Warehouse_B,Return transaction
9483,396,Adjustment,0,2023-04-10 00:00:00,,Warehouse_C,Adjustment transaction
9484,447,Adjustment,1,2024-09-22 00:00:00,,Warehouse_D,Adjustment transaction
9485,351,Return,4,2023-11-05 00:00:00,,Warehouse_B,Return transaction
9486,325,Purchase,55,2023-11-13 00:00:00,,Warehouse_D,Purchase transaction
9487,256,Purchase,190,2024-10-22 00:00:00,,Warehouse_D,Purchase transaction
9488,3,Sale,-18,2023-05-20 00:00:00,7159.0,Warehouse_D,Sale transaction
9489,8,Sale,-16,2023-01-20 00:00:00,833.0,Warehouse_D,Sale transaction
9490,381,Sale,-3,2024-07-27 00:00:00,4463.0,Warehouse_A,Sale transaction
9491,95,Adjustment,-9,2024-04-27 00:00:00,,Warehouse_A,Adjustment transaction
9492,99,Adjustment,2,2023-04-03 00:00:00,,Warehouse_A,Adjustment transaction
9493,225,Return,5,2023-09-05 00:00:00,,Warehouse_D,Return transaction
9494,95,Sale,-11,2023-02-21 00:00:00,1697.0,Warehouse_C,Sale transaction
9495,474,Adjustment,0,2023-08-12 00:00:00,,Warehouse_C,Adjustment transaction
9496,352,Return,5,2023-11-22 00:00:00,,Warehouse_B,Return transaction
9497,85,Purchase,343,2023-07-04 00:00:00,,Warehouse_A,Purchase transaction
9498,183,Return,5,2023-02-09 00:00:00,,Warehouse_A,Return transaction
9499,10,Purchase,221,2023-10-31 00:00:00,,Warehouse_D,Purchase transaction
9500,327,Purchase,98,2023-11-27 00:00:00,,Warehouse_C,Purchase transaction
9501,384,Purchase,410,2023-05-29 00:00:00,,Warehouse_D,Purchase transaction
9502,403,Purchase,59,2024-04-03 00:00:00,,Warehouse_B,Purchase transaction
9503,349,Adjustment,9,2023-04-12 00:00:00,,Warehouse_A,Adjustment transaction
9504,330,Return,3,2024-02-18 00:00:00,,Warehouse_C,Return transaction
9505,288,Return,1,2023-07-15 00:00:00,,Warehouse_A,Return transaction
9506,482,Adjustment,7,2024-03-31 00:00:00,,Warehouse_B,Adjustment transaction
9507,125,Purchase,434,2024-01-14 00:00:00,,Warehouse_C,Purchase transaction
9508,98,Return,4,2024-09-26 00:00:00,,Warehouse_C,Return transaction
9509,247,Sale,-19,2023-12-02 00:00:00,5671.0,Warehouse_D,Sale transaction
9510,177,Sale,-8,2023-08-04 00:00:00,5628.0,Warehouse_A,Sale transaction
9511,240,Adjustment,-6,2023-12-23 00:00:00,,Warehouse_B,Adjustment transaction
9512,195,Adjustment,-4,2024-06-03 00:00:00,,Warehouse_B,Adjustment transaction
9513,163,Sale,-3,2023-09-06 00:00:00,3768.0,Warehouse_C,Sale transaction
9514,133,Return,3,2023-08-20 00:00:00,,Warehouse_B,Return transaction
9515,379,Return,1,2024-06-19 00:00:00,,Warehouse_A,Return transaction
9516,381,Sale,-7,2023-07-20 00:00:00,1698.0,Warehouse_C,Sale transaction
9517,41,Sale,-14,2024-04-30 00:00:00,5100.0,Warehouse_A,Sale transaction
9518,296,Return,5,2024-03-17 00:00:00,,Warehouse_C,Return transaction
9519,37,Adjustment,3,2024-08-10 00:00:00,,Warehouse_B,Adjustment transaction
9520,265,Adjustment,-10,2024-11-26 00:00:00,,Warehouse_C,Adjustment transaction
9521,147,Purchase,306,2023-10-07 00:00:00,,Warehouse_B,Purchase transaction
9522,55,Sale,-17,2024-05-14 00:00:00,6555.0,Warehouse_B,Sale transaction
9523,459,Adjustment,-5,2023-06-18 00:00:00,,Warehouse_B,Adjustment transaction
9524,224,Adjustment,6,2024-03-08 00:00:00,,Warehouse_C,Adjustment transaction
9525,291,Sale,-20,2023-11-14 00:00:00,5380.0,Warehouse_A,Sale transaction
9526,356,Adjustment,1,2024-04-02 00:00:00,,Warehouse_B,Adjustment transaction
9527,396,Return,5,2023-03-12 00:00:00,,Warehouse_B,Return transaction
9528,368,Purchase,90,2023-09-03 00:00:00,,Warehouse_B,Purchase transaction
9529,460,Adjustment,5,2023-12-28 00:00:00,,Warehouse_B,Adjustment transaction
9530,75,Adjustment,8,2024-11-16 00:00:00,,Warehouse_B,Adjustment transaction
9531,376,Return,5,2024-09-27 00:00:00,,Warehouse_C,Return transaction
9532,95,Adjustment,-1,2024-04-02 00:00:00,,Warehouse_B,Adjustment transaction
9533,185,Return,5,2024-01-23 00:00:00,,Warehouse_B,Return transaction
9534,203,Sale,-18,2023-01-10 00:00:00,1469.0,Warehouse_A,Sale transaction
9535,423,Adjustment,-9,2024-12-24 00:00:00,,Warehouse_D,Adjustment transaction
9536,57,Sale,-12,2024-03-20 00:00:00,7272.0,Warehouse_C,Sale transaction
9537,475,Sale,-15,2024-10-14 00:00:00,2409.0,Warehouse_B,Sale transaction
9538,480,Sale,-5,2024-08-08 00:00:00,5030.0,Warehouse_C,Sale transaction
9539,256,Return,2,2023-06-28 00:00:00,,Warehouse_B,Return transaction
9540,138,Purchase,191,2024-05-29 00:00:00,,Warehouse_B,Purchase transaction
9541,77,Return,3,2024-12-12 00:00:00,,Warehouse_B,Return transaction
9542,367,Purchase,426,2024-08-09 00:00:00,,Warehouse_D,Purchase transaction
9543,54,Adjustment,-4,2024-03-19 00:00:00,,Warehouse_C,Adjustment transaction
9544,198,Sale,-18,2024-04-27 00:00:00,320.0,Warehouse_B,Sale transaction
9545,455,Sale,-2,2023-02-17 00:00:00,6004.0,Warehouse_B,Sale transaction
9546,243,Purchase,475,2024-07-14 00:00:00,,Warehouse_A,Purchase transaction
9547,322,Return,5,2024-09-12 00:00:00,,Warehouse_D,Return transaction
9548,92,Adjustment,-3,2024-12-26 00:00:00,,Warehouse_B,Adjustment transaction
9549,374,Purchase,437,2024-10-28 00:00:00,,Warehouse_D,Purchase transaction
9550,312,Adjustment,7,2023-08-20 00:00:00,,Warehouse_A,Adjustment transaction
9551,390,Sale,-2,2023-05-26 00:00:00,3869.0,Warehouse_C,Sale transaction
9552,24,Sale,-15,2023-02-11 00:00:00,2371.0,Warehouse_A,Sale transaction
9553,57,Sale,-14,2023-09-02 00:00:00,5376.0,Warehouse_A,Sale transaction
9554,294,Sale,-14,2023-03-28 00:00:00,870.0,Warehouse_D,Sale transaction
9555,108,Purchase,337,2024-10-25 00:00:00,,Warehouse_D,Purchase transaction
9556,375,Return,5,2024-07-12 00:00:00,,Warehouse_B,Return transaction
9557,431,Sale,-10,2023-04-04 00:00:00,1527.0,Warehouse_A,Sale transaction
9558,174,Return,1,2024-04-02 00:00:00,,Warehouse_D,Return transaction
9559,44,Return,2,2024-11-11 00:00:00,,Warehouse_B,Return transaction
9560,426,Sale,-17,2024-04-21 00:00:00,1909.0,Warehouse_D,Sale transaction
9561,258,Adjustment,4,2024-10-13 00:00:00,,Warehouse_C,Adjustment transaction
9562,79,Adjustment,10,2024-11-17 00:00:00,,Warehouse_B,Adjustment transaction
9563,263,Adjustment,7,2023-10-01 00:00:00,,Warehouse_B,Adjustment transaction
9564,318,Purchase,202,2024-03-07 00:00:00,,Warehouse_C,Purchase transaction
9565,400,Return,5,2024-03-27 00:00:00,,Warehouse_C,Return transaction
9566,460,Adjustment,-3,2023-06-28 00:00:00,,Warehouse_B,Adjustment transaction
9567,265,Adjustment,-8,2023-10-25 00:00:00,,Warehouse_B,Adjustment transaction
9568,113,Purchase,108,2024-10-15 00:00:00,,Warehouse_C,Purchase transaction
9569,482,Purchase,268,2024-01-11 00:00:00,,Warehouse_A,Purchase transaction
9570,339,Sale,-18,2023-02-06 00:00:00,7241.0,Warehouse_C,Sale transaction
9571,378,Sale,-2,2024-10-20 00:00:00,6122.0,Warehouse_D,Sale transaction
9572,158,Return,5,2024-11-24 00:00:00,,Warehouse_B,Return transaction
9573,4,Return,3,2024-05-23 00:00:00,,Warehouse_A,Return transaction
9574,344,Adjustment,-10,2024-08-10 00:00:00,,Warehouse_B,Adjustment transaction
9575,223,Return,1,2024-11-16 00:00:00,,Warehouse_B,Return transaction
9576,254,Return,4,2024-07-24 00:00:00,,Warehouse_D,Return transaction
9577,52,Sale,-8,2023-09-16 00:00:00,357.0,Warehouse_A,Sale transaction
9578,242,Adjustment,4,2023-12-06 00:00:00,,Warehouse_D,Adjustment transaction
9579,81,Sale,-13,2024-08-11 00:00:00,2214.0,Warehouse_C,Sale transaction
9580,290,Sale,-5,2024-08-08 00:00:00,502.0,Warehouse_A,Sale transaction
9581,396,Return,5,2023-02-23 00:00:00,,Warehouse_D,Return transaction
9582,122,Adjustment,4,2023-05-15 00:00:00,,Warehouse_B,Adjustment transaction
9583,465,Purchase,469,2024-03-29 00:00:00,,Warehouse_A,Purchase transaction
9584,27,Return,1,2023-01-07 00:00:00,,Warehouse_B,Return transaction
9585,303,Purchase,488,2024-08-22 00:00:00,,Warehouse_C,Purchase transaction
9586,74,Purchase,468,2024-04-12 00:00:00,,Warehouse_D,Purchase transaction
9587,366,Purchase,355,2023-03-30 00:00:00,,Warehouse_C,Purchase transaction
9588,285,Sale,-14,2023-10-15 00:00:00,4508.0,Warehouse_B,Sale transaction
9589,18,Return,5,2024-10-26 00:00:00,,Warehouse_B,Return transaction
9590,133,Purchase,156,2023-06-24 00:00:00,,Warehouse_B,Purchase transaction
9591,256,Purchase,482,2023-04-01 00:00:00,,Warehouse_D,Purchase transaction
9592,148,Purchase,188,2024-11-16 00:00:00,,Warehouse_D,Purchase transaction
9593,180,Purchase,491,2024-06-09 00:00:00,,Warehouse_A,Purchase transaction
9594,58,Adjustment,10,2024-08-28 00:00:00,,Warehouse_B,Adjustment transaction
9595,416,Sale,-1,2024-02-07 00:00:00,4809.0,Warehouse_D,Sale transaction
9596,278,Adjustment,8,2023-08-26 00:00:00,,Warehouse_D,Adjustment transaction
9597,176,Sale,-17,2023-01-03 00:00:00,4999.0,Warehouse_D,Sale transaction
9598,353,Sale,-14,2023-05-20 00:00:00,1366.0,Warehouse_A,Sale transaction
9599,110,Purchase,253,2024-09-23 00:00:00,,Warehouse_C,Purchase transaction
9600,72,Purchase,478,2023-04-24 00:00:00,,Warehouse_A,Purchase transaction
9601,230,Purchase,379,2024-01-08 00:00:00,,Warehouse_D,Purchase transaction
9602,336,Purchase,94,2023-10-26 00:00:00,,Warehouse_B,Purchase transaction
9603,219,Return,4,2024-05-27 00:00:00,,Warehouse_D,Return transaction
9604,271,Adjustment,-1,2023-05-14 00:00:00,,Warehouse_B,Adjustment transaction
9605,119,Sale,-1,2023-01-19 00:00:00,1437.0,Warehouse_C,Sale transaction
9606,198,Adjustment,2,2024-09-17 00:00:00,,Warehouse_D,Adjustment transaction
9607,172,Purchase,337,2023-06-22 00:00:00,,Warehouse_D,Purchase transaction
9608,93,Purchase,198,2023-09-14 00:00:00,,Warehouse_B,Purchase transaction
9609,175,Return,5,2024-09-28 00:00:00,,Warehouse_A,Return transaction
9610,200,Return,5,2024-07-19 00:00:00,,Warehouse_A,Return transaction
9611,161,Purchase,240,2024-05-01 00:00:00,,Warehouse_B,Purchase transaction
9612,113,Purchase,454,2023-09-14 00:00:00,,Warehouse_B,Purchase transaction
9613,426,Adjustment,-7,2024-01-27 00:00:00,,Warehouse_A,Adjustment transaction
9614,432,Sale,-14,2023-07-11 00:00:00,5570.0,Warehouse_A,Sale transaction
9615,78,Adjustment,6,2023-03-27 00:00:00,,Warehouse_C,Adjustment transaction
9616,204,Return,2,2024-11-15 00:00:00,,Warehouse_C,Return transaction
9617,393,Purchase,261,2023-04-09 00:00:00,,Warehouse_A,Purchase transaction
9618,231,Purchase,483,2024-11-12 00:00:00,,Warehouse_A,Purchase transaction
9619,372,Sale,-14,2024-05-29 00:00:00,1595.0,Warehouse_A,Sale transaction
9620,211,Adjustment,-6,2023-06-16 00:00:00,,Warehouse_C,Adjustment transaction
9621,71,Purchase,182,2024-02-27 00:00:00,,Warehouse_C,Purchase transaction
9622,186,Sale,-10,2024-06-09 00:00:00,2891.0,Warehouse_B,Sale transaction
9623,21,Return,3,2024-03-13 00:00:00,,Warehouse_D,Return transaction
9624,265,Adjustment,-6,2023-11-12 00:00:00,,Warehouse_C,Adjustment transaction
9625,475,Adjustment,9,2023-02-08 00:00:00,,Warehouse_A,Adjustment transaction
9626,243,Sale,-16,2024-09-08 00:00:00,7595.0,Warehouse_B,Sale transaction
9627,472,Sale,-14,2024-10-28 00:00:00,5664.0,Warehouse_C,Sale transaction
9628,382,Purchase,106,2023-05-01 00:00:00,,Warehouse_A,Purchase transaction
9629,22,Adjustment,6,2024-05-19 00:00:00,,Warehouse_A,Adjustment transaction
9630,486,Return,1,2024-03-16 00:00:00,,Warehouse_C,Return transaction
9631,331,Adjustment,6,2023-10-05 00:00:00,,Warehouse_D,Adjustment transaction
9632,114,Return,5,2023-07-24 00:00:00,,Warehouse_C,Return transaction
9633,399,Sale,-1,2023-08-22 00:00:00,4720.0,Warehouse_C,Sale transaction
9634,140,Adjustment,-10,2024-05-14 00:00:00,,Warehouse_A,Adjustment transaction
9635,212,Purchase,379,2023-12-11 00:00:00,,Warehouse_C,Purchase transaction
9636,208,Purchase,107,2023-10-22 00:00:00,,Warehouse_C,Purchase transaction
9637,349,Adjustment,8,2024-12-06 00:00:00,,Warehouse_C,Adjustment transaction
9638,171,Sale,-16,2023-11-06 00:00:00,2825.0,Warehouse_D,Sale transaction
9639,349,Sale,-16,2023-06-14 00:00:00,6744.0,Warehouse_A,Sale transaction
9640,210,Purchase,112,2024-01-28 00:00:00,,Warehouse_C,Purchase transaction
9641,262,Sale,-6,2023-12-13 00:00:00,7153.0,Warehouse_D,Sale transaction
9642,375,Adjustment,-5,2024-10-21 00:00:00,,Warehouse_A,Adjustment transaction
9643,335,Purchase,85,2024-03-16 00:00:00,,Warehouse_C,Purchase transaction
9644,171,Return,3,2024-03-15 00:00:00,,Warehouse_A,Return transaction
9645,415,Purchase,121,2023-08-16 00:00:00,,Warehouse_D,Purchase transaction
9646,465,Sale,-14,2023-09-19 00:00:00,5026.0,Warehouse_B,Sale transaction
9647,63,Purchase,474,2023-11-01 00:00:00,,Warehouse_A,Purchase transaction
9648,43,Purchase,463,2023-04-08 00:00:00,,Warehouse_A,Purchase transaction
9649,407,Purchase,297,2024-01-22 00:00:00,,Warehouse_A,Purchase transaction
9650,359,Sale,-8,2023-11-03 00:00:00,7008.0,Warehouse_B,Sale transaction
9651,337,Return,3,2023-06-09 00:00:00,,Warehouse_D,Return transaction
9652,97,Return,1,2024-01-13 00:00:00,,Warehouse_A,Return transaction
9653,477,Return,3,2023-07-25 00:00:00,,Warehouse_A,Return transaction
9654,456,Sale,-9,2024-12-17 00:00:00,2330.0,Warehouse_A,Sale transaction
9655,185,Purchase,306,2023-09-03 00:00:00,,Warehouse_B,Purchase transaction
9656,71,Sale,-10,2023-06-18 00:00:00,1592.0,Warehouse_C,Sale transaction
9657,328,Return,1,2023-04-30 00:00:00,,Warehouse_B,Return transaction
9658,421,Return,3,2024-07-17 00:00:00,,Warehouse_B,Return transaction
9659,330,Return,2,2024-04-30 00:00:00,,Warehouse_B,Return transaction
9660,486,Purchase,67,2024-06-07 00:00:00,,Warehouse_C,Purchase transaction
9661,168,Sale,-16,2023-09-20 00:00:00,7329.0,Warehouse_C,Sale transaction
9662,362,Adjustment,-3,2024-10-08 00:00:00,,Warehouse_B,Adjustment transaction
9663,355,Sale,-11,2023-08-25 00:00:00,1355.0,Warehouse_B,Sale transaction
9664,462,Sale,-11,2024-01-07 00:00:00,3560.0,Warehouse_A,Sale transaction
9665,435,Purchase,124,2023-02-20 00:00:00,,Warehouse_B,Purchase transaction
9666,86,Sale,-3,2023-04-04 00:00:00,2320.0,Warehouse_A,Sale transaction
9667,46,Return,3,2024-07-12 00:00:00,,Warehouse_B,Return transaction
9668,269,Return,1,2023-03-03 00:00:00,,Warehouse_C,Return transaction
9669,380,Return,4,2024-03-20 00:00:00,,Warehouse_D,Return transaction
9670,429,Sale,-1,2024-06-27 00:00:00,93.0,Warehouse_D,Sale transaction
9671,294,Purchase,394,2024-03-25 00:00:00,,Warehouse_A,Purchase transaction
9672,320,Adjustment,0,2024-08-21 00:00:00,,Warehouse_C,Adjustment transaction
9673,403,Sale,-14,2023-08-17 00:00:00,3229.0,Warehouse_B,Sale transaction
9674,416,Return,4,2023-01-10 00:00:00,,Warehouse_C,Return transaction
9675,173,Adjustment,-4,2023-11-22 00:00:00,,Warehouse_A,Adjustment transaction
9676,358,Purchase,428,2023-04-25 00:00:00,,Warehouse_D,Purchase transaction
9677,245,Sale,-6,2023-05-26 00:00:00,7842.0,Warehouse_D,Sale transaction
9678,199,Sale,-2,2024-03-25 00:00:00,7876.0,Warehouse_B,Sale transaction
9679,139,Sale,-19,2024-12-03 00:00:00,3834.0,Warehouse_A,Sale transaction
9680,463,Adjustment,10,2024-10-30 00:00:00,,Warehouse_A,Adjustment transaction
9681,270,Adjustment,3,2024-01-12 00:00:00,,Warehouse_B,Adjustment transaction
9682,216,Return,2,2023-02-08 00:00:00,,Warehouse_B,Return transaction
9683,8,Purchase,267,2023-12-23 00:00:00,,Warehouse_B,Purchase transaction
9684,124,Return,3,2023-12-13 00:00:00,,Warehouse_C,Return transaction
9685,354,Purchase,395,2023-09-08 00:00:00,,Warehouse_B,Purchase transaction
9686,394,Adjustment,-5,2023-02-10 00:00:00,,Warehouse_A,Adjustment transaction
9687,233,Adjustment,10,2024-05-01 00:00:00,,Warehouse_B,Adjustment transaction
9688,237,Purchase,84,2023-09-20 00:00:00,,Warehouse_A,Purchase transaction
9689,414,Adjustment,1,2024-10-19 00:00:00,,Warehouse_A,Adjustment transaction
9690,88,Sale,-16,2024-01-16 00:00:00,42.0,Warehouse_D,Sale transaction
9691,453,Adjustment,-3,2024-08-05 00:00:00,,Warehouse_C,Adjustment transaction
9692,196,Sale,-19,2024-01-24 00:00:00,2948.0,Warehouse_D,Sale transaction
9693,194,Return,1,2023-04-04 00:00:00,,Warehouse_C,Return transaction
9694,164,Return,5,2023-10-30 00:00:00,,Warehouse_C,Return transaction
9695,276,Purchase,259,2024-05-21 00:00:00,,Warehouse_D,Purchase transaction
9696,220,Return,1,2024-03-10 00:00:00,,Warehouse_D,Return transaction
9697,256,Sale,-1,2024-09-16 00:00:00,5616.0,Warehouse_D,Sale transaction
9698,376,Return,1,2024-09-14 00:00:00,,Warehouse_B,Return transaction
9699,260,Sale,-18,2023-01-29 00:00:00,524.0,Warehouse_C,Sale transaction
9700,421,Return,1,2024-09-17 00:00:00,,Warehouse_D,Return transaction
9701,33,Purchase,428,2024-04-29 00:00:00,,Warehouse_B,Purchase transaction
9702,144,Sale,-6,2024-07-19 00:00:00,6099.0,Warehouse_C,Sale transaction
9703,259,Return,4,2023-06-19 00:00:00,,Warehouse_B,Return transaction
9704,343,Return,3,2024-02-26 00:00:00,,Warehouse_B,Return transaction
9705,385,Sale,-4,2023-01-16 00:00:00,4542.0,Warehouse_A,Sale transaction
9706,234,Adjustment,9,2023-08-05 00:00:00,,Warehouse_B,Adjustment transaction
9707,288,Sale,-12,2024-02-05 00:00:00,4362.0,Warehouse_D,Sale transaction
9708,126,Adjustment,0,2023-10-13 00:00:00,,Warehouse_A,Adjustment transaction
9709,272,Sale,-6,2024-01-21 00:00:00,2236.0,Warehouse_D,Sale transaction
9710,332,Purchase,419,2023-11-08 00:00:00,,Warehouse_D,Purchase transaction
9711,213,Sale,-19,2024-10-04 00:00:00,1946.0,Warehouse_B,Sale transaction
9712,334,Sale,-6,2023-12-15 00:00:00,4802.0,Warehouse_B,Sale transaction
9713,333,Purchase,382,2024-09-15 00:00:00,,Warehouse_D,Purchase transaction
9714,483,Sale,-18,2023-03-26 00:00:00,6769.0,Warehouse_A,Sale transaction
9715,474,Purchase,467,2024-06-17 00:00:00,,Warehouse_A,Purchase transaction
9716,316,Return,1,2024-12-17 00:00:00,,Warehouse_D,Return transaction
9717,230,Sale,-15,2024-08-28 00:00:00,2078.0,Warehouse_A,Sale transaction
9718,251,Purchase,334,2024-01-01 00:00:00,,Warehouse_B,Purchase transaction
9719,385,Purchase,446,2024-01-02 00:00:00,,Warehouse_C,Purchase transaction
9720,214,Purchase,72,2024-12-23 00:00:00,,Warehouse_A,Purchase transaction
9721,352,Return,2,2024-09-08 00:00:00,,Warehouse_B,Return transaction
9722,115,Adjustment,-8,2024-10-21 00:00:00,,Warehouse_B,Adjustment transaction
9723,71,Sale,-16,2023-08-11 00:00:00,2874.0,Warehouse_D,Sale transaction
9724,424,Purchase,300,2024-10-29 00:00:00,,Warehouse_D,Purchase transaction
9725,348,Sale,-7,2024-11-12 00:00:00,5664.0,Warehouse_B,Sale transaction
9726,297,Return,3,2023-10-30 00:00:00,,Warehouse_B,Return transaction
9727,131,Purchase,304,2023-01-01 00:00:00,,Warehouse_C,Purchase transaction
9728,461,Return,2,2024-08-25 00:00:00,,Warehouse_C,Return transaction
9729,133,Sale,-10,2023-09-19 00:00:00,5271.0,Warehouse_A,Sale transaction
9730,248,Adjustment,-3,2024-03-31 00:00:00,,Warehouse_A,Adjustment transaction
9731,446,Return,3,2023-12-12 00:00:00,,Warehouse_B,Return transaction
9732,322,Return,4,2024-02-09 00:00:00,,Warehouse_A,Return transaction
9733,366,Purchase,351,2023-12-21 00:00:00,,Warehouse_A,Purchase transaction
9734,151,Sale,-16,2023-12-19 00:00:00,5663.0,Warehouse_A,Sale transaction
9735,151,Return,2,2023-05-19 00:00:00,,Warehouse_C,Return transaction
9736,59,Purchase,311,2023-02-16 00:00:00,,Warehouse_D,Purchase transaction
9737,477,Purchase,260,2024-09-17 00:00:00,,Warehouse_B,Purchase transaction
9738,287,Return,5,2024-12-26 00:00:00,,Warehouse_B,Return transaction
9739,368,Sale,-15,2024-12-15 00:00:00,371.0,Warehouse_D,Sale transaction
9740,169,Purchase,477,2024-09-29 00:00:00,,Warehouse_B,Purchase transaction
9741,201,Purchase,212,2024-04-14 00:00:00,,Warehouse_A,Purchase transaction
9742,151,Sale,-7,2024-02-12 00:00:00,3449.0,Warehouse_C,Sale transaction
9743,107,Adjustment,7,2024-04-10 00:00:00,,Warehouse_D,Adjustment transaction
9744,70,Adjustment,4,2024-12-21 00:00:00,,Warehouse_D,Adjustment transaction
9745,190,Adjustment,-10,2023-11-28 00:00:00,,Warehouse_C,Adjustment transaction
9746,243,Adjustment,-7,2024-09-02 00:00:00,,Warehouse_B,Adjustment transaction
9747,483,Adjustment,10,2024-11-07 00:00:00,,Warehouse_D,Adjustment transaction
9748,445,Sale,-10,2024-05-08 00:00:00,3120.0,Warehouse_C,Sale transaction
9749,370,Return,3,2023-07-31 00:00:00,,Warehouse_C,Return transaction
