response_id,campaign_id,customer_id,response_date,response_type,order_id
4374,28,143,2024-05-10 00:00:00,Clicked,
4375,23,489,2024-01-28 00:00:00,Opened,
4376,10,746,2024-04-10 00:00:00,Opened,
4377,4,342,2024-11-12 00:00:00,Clicked,
4378,5,1437,2024-06-30 00:00:00,Unsubscribed,
4379,12,294,2023-11-26 00:00:00,Opened,
4380,16,1260,2024-01-19 00:00:00,Unsubscribed,
4381,25,983,2023-12-07 00:00:00,Clicked,
4382,13,925,2024-09-26 00:00:00,Purchased,
4383,22,1823,2023-07-22 00:00:00,Unsubscribed,
4384,25,1999,2023-12-16 00:00:00,Unsubscribed,
4385,7,643,2024-06-30 00:00:00,Unsubscribed,
4386,13,1179,2024-10-18 00:00:00,Purchased,
4387,9,1019,2024-01-04 00:00:00,Opened,
4388,5,1108,2024-05-26 00:00:00,Opened,
4389,9,730,2023-11-22 00:00:00,Purchased,100.0
4390,25,397,2023-12-17 00:00:00,Opened,
4391,11,799,2024-04-22 00:00:00,Opened,
4392,24,602,2024-10-09 00:00:00,Purchased,6647.0
4393,9,248,2023-12-08 00:00:00,Opened,
4394,13,1192,2024-08-20 00:00:00,Opened,
4395,18,1541,2024-03-21 00:00:00,Purchased,
4396,27,108,2024-04-21 00:00:00,Opened,
4397,4,894,2024-11-27 00:00:00,Clicked,
4398,21,553,2024-07-23 00:00:00,Unsubscribed,
4399,28,415,2024-05-22 00:00:00,Purchased,1987.0
4400,10,186,2024-04-07 00:00:00,Purchased,2241.0
4401,12,682,2023-11-06 00:00:00,Purchased,7182.0
4402,27,222,2024-05-15 00:00:00,Opened,
4403,11,116,2024-03-31 00:00:00,Unsubscribed,
4404,16,25,2023-12-05 00:00:00,Unsubscribed,
4405,21,1636,2024-07-28 00:00:00,Opened,
4406,4,14,2024-10-29 00:00:00,Purchased,
4407,22,298,2023-07-30 00:00:00,Opened,
4408,5,1676,2024-05-24 00:00:00,Opened,
4409,18,1464,2024-04-28 00:00:00,Clicked,
4410,2,1516,2023-08-05 00:00:00,Opened,
4411,30,1865,2024-10-03 00:00:00,Purchased,
4412,19,263,2024-01-30 00:00:00,Opened,
4413,6,75,2024-09-20 00:00:00,Clicked,
4414,18,761,2024-04-26 00:00:00,Clicked,
4415,9,222,2023-11-14 00:00:00,Clicked,
4416,17,43,2023-12-03 00:00:00,Opened,
4417,30,442,2024-11-02 00:00:00,Opened,
4418,4,1104,2024-10-16 00:00:00,Opened,
4419,3,1678,2023-05-31 00:00:00,Opened,
4420,5,903,2024-07-04 00:00:00,Purchased,
4421,13,445,2024-09-04 00:00:00,Purchased,2390.0
4422,3,1384,2023-04-20 00:00:00,Opened,
4423,18,845,2024-04-08 00:00:00,Opened,
4424,5,1960,2024-06-11 00:00:00,Opened,
4425,15,1319,2024-11-21 00:00:00,Opened,
4426,1,646,2023-06-18 00:00:00,Clicked,
4427,5,224,2024-05-25 00:00:00,Clicked,
4428,20,947,2023-06-26 00:00:00,Clicked,
4429,21,571,2024-07-20 00:00:00,Clicked,
4430,23,1885,2024-01-17 00:00:00,Purchased,
4431,20,731,2023-05-30 00:00:00,Clicked,
4432,2,217,2023-08-10 00:00:00,Opened,
4433,7,1398,2024-07-30 00:00:00,Purchased,
4434,26,436,2023-09-15 00:00:00,Opened,
4435,12,627,2023-11-27 00:00:00,Purchased,95.0
4436,11,574,2024-05-01 00:00:00,Purchased,
4437,17,426,2023-10-23 00:00:00,Clicked,
4438,1,1662,2023-05-29 00:00:00,Clicked,
4439,25,1735,2023-12-25 00:00:00,Clicked,
4440,28,1432,2024-05-29 00:00:00,Clicked,
4441,17,611,2023-10-17 00:00:00,Clicked,
4442,29,1611,2024-12-06 00:00:00,Opened,
4443,4,94,2024-10-05 00:00:00,Unsubscribed,
4444,2,433,2023-07-15 00:00:00,Clicked,
4445,27,1148,2024-04-09 00:00:00,Clicked,
4446,3,20,2023-04-30 00:00:00,Unsubscribed,
4447,21,1766,2024-07-14 00:00:00,Purchased,
4448,14,103,2024-02-01 00:00:00,Purchased,
4449,21,1449,2024-07-14 00:00:00,Opened,
4450,22,1101,2023-07-01 00:00:00,Opened,
4451,15,300,2024-12-22 00:00:00,Purchased,
4452,14,731,2024-01-19 00:00:00,Unsubscribed,
4453,24,1412,2024-09-12 00:00:00,Opened,
4454,27,633,2024-05-07 00:00:00,Clicked,
4455,13,681,2024-09-08 00:00:00,Purchased,
4456,15,1959,2024-11-10 00:00:00,Opened,
4457,3,1365,2023-05-17 00:00:00,Opened,
4458,16,101,2024-01-03 00:00:00,Opened,
4459,24,290,2024-09-05 00:00:00,Clicked,
4460,1,1431,2023-06-19 00:00:00,Purchased,3772.0
4461,11,175,2024-04-24 00:00:00,Clicked,
4462,22,216,2023-06-22 00:00:00,Unsubscribed,
4463,30,1487,2024-09-30 00:00:00,Clicked,
4464,9,963,2024-01-03 00:00:00,Clicked,
4465,21,550,2024-07-07 00:00:00,Unsubscribed,
4466,29,1932,2024-11-27 00:00:00,Unsubscribed,
4467,26,635,2023-08-29 00:00:00,Clicked,
4468,11,136,2024-04-27 00:00:00,Clicked,
4469,20,1962,2023-05-06 00:00:00,Purchased,
4470,1,620,2023-06-13 00:00:00,Unsubscribed,
4471,17,1862,2023-12-10 00:00:00,Opened,
4472,16,1606,2023-12-20 00:00:00,Unsubscribed,
4473,9,655,2023-11-28 00:00:00,Opened,
4474,24,634,2024-10-04 00:00:00,Unsubscribed,
4475,19,1946,2024-02-03 00:00:00,Opened,
4476,30,781,2024-11-01 00:00:00,Opened,
4477,14,1233,2024-01-09 00:00:00,Clicked,
4478,1,1585,2023-05-29 00:00:00,Clicked,
4479,4,428,2024-10-22 00:00:00,Unsubscribed,
4480,4,1583,2024-10-19 00:00:00,Unsubscribed,
4481,14,1082,2024-01-09 00:00:00,Unsubscribed,
4482,4,1463,2024-10-30 00:00:00,Clicked,
4483,5,750,2024-07-02 00:00:00,Unsubscribed,
4484,30,310,2024-10-21 00:00:00,Unsubscribed,
4485,6,471,2024-09-02 00:00:00,Clicked,
4486,27,1935,2024-05-16 00:00:00,Purchased,3518.0
4487,29,613,2024-11-20 00:00:00,Unsubscribed,
4488,24,1167,2024-10-10 00:00:00,Purchased,2479.0
4489,28,1950,2024-06-13 00:00:00,Opened,
4490,24,1904,2024-10-12 00:00:00,Purchased,
4491,18,199,2024-04-04 00:00:00,Opened,
4492,3,657,2023-04-23 00:00:00,Clicked,
4493,14,428,2024-01-21 00:00:00,Unsubscribed,
4494,6,1663,2024-09-11 00:00:00,Opened,
4495,7,1429,2024-08-03 00:00:00,Clicked,
4496,13,1700,2024-09-13 00:00:00,Clicked,
4497,18,317,2024-03-04 00:00:00,Purchased,1363.0
4498,19,1697,2023-12-16 00:00:00,Opened,
4499,26,1611,2023-09-27 00:00:00,Clicked,
4500,10,1177,2024-04-11 00:00:00,Unsubscribed,
4501,9,1729,2024-01-01 00:00:00,Opened,
4502,13,1603,2024-10-07 00:00:00,Opened,
4503,22,1723,2023-07-14 00:00:00,Unsubscribed,
4504,10,216,2024-04-16 00:00:00,Opened,
4505,10,763,2024-04-16 00:00:00,Clicked,
4506,14,1840,2024-01-22 00:00:00,Purchased,724.0
4507,23,413,2023-12-22 00:00:00,Opened,
4508,5,368,2024-06-10 00:00:00,Clicked,
4509,14,1198,2023-12-24 00:00:00,Opened,
4510,20,699,2023-05-31 00:00:00,Purchased,1117.0
4511,15,852,2024-12-02 00:00:00,Unsubscribed,
4512,7,267,2024-07-31 00:00:00,Opened,
4513,30,869,2024-09-20 00:00:00,Unsubscribed,
4514,12,1423,2023-10-23 00:00:00,Purchased,238.0
4515,19,315,2024-02-10 00:00:00,Opened,
4516,19,1174,2023-12-16 00:00:00,Unsubscribed,
4517,10,150,2024-04-27 00:00:00,Opened,
4518,12,1922,2023-12-04 00:00:00,Purchased,
4519,14,1463,2024-01-26 00:00:00,Opened,
4520,5,1095,2024-05-23 00:00:00,Unsubscribed,
4521,10,1565,2024-05-06 00:00:00,Opened,
4522,10,931,2024-04-03 00:00:00,Unsubscribed,
4523,22,415,2023-08-01 00:00:00,Opened,
4524,3,986,2023-04-19 00:00:00,Purchased,2001.0
4525,18,1106,2024-03-16 00:00:00,Opened,
4526,17,655,2023-11-08 00:00:00,Opened,
4527,14,1614,2023-12-24 00:00:00,Clicked,
4528,21,1394,2024-06-28 00:00:00,Clicked,
4529,2,1992,2023-08-14 00:00:00,Opened,
4530,16,951,2024-01-12 00:00:00,Purchased,
4531,15,881,2025-01-03 00:00:00,Opened,
4532,2,1139,2023-08-18 00:00:00,Purchased,5695.0
4533,28,1646,2024-05-22 00:00:00,Opened,
4534,9,1717,2023-11-17 00:00:00,Clicked,
4535,3,493,2023-06-14 00:00:00,Opened,
4536,17,1615,2023-11-28 00:00:00,Unsubscribed,
4537,17,74,2023-11-11 00:00:00,Unsubscribed,
4538,13,1548,2024-09-13 00:00:00,Opened,
4539,12,511,2023-10-20 00:00:00,Unsubscribed,
4540,5,807,2024-06-30 00:00:00,Purchased,6741.0
4541,24,1400,2024-09-25 00:00:00,Opened,
4542,27,1298,2024-06-02 00:00:00,Purchased,5494.0
4543,7,473,2024-07-28 00:00:00,Clicked,
4544,20,1972,2023-05-15 00:00:00,Purchased,
4545,2,1622,2023-07-23 00:00:00,Purchased,294.0
4546,1,658,2023-06-07 00:00:00,Unsubscribed,
4547,13,1096,2024-10-16 00:00:00,Purchased,
4548,10,211,2024-04-01 00:00:00,Opened,
4549,3,531,2023-04-28 00:00:00,Clicked,
4550,9,1465,2023-12-28 00:00:00,Purchased,3571.0
4551,11,226,2024-05-06 00:00:00,Purchased,386.0
4552,30,518,2024-09-29 00:00:00,Clicked,
4553,7,479,2024-06-29 00:00:00,Clicked,
4554,1,91,2023-05-15 00:00:00,Purchased,
4555,20,1740,2023-06-15 00:00:00,Opened,
4556,6,645,2024-08-26 00:00:00,Opened,
4557,25,228,2024-01-02 00:00:00,Opened,
4558,10,1421,2024-05-02 00:00:00,Opened,
4559,10,1416,2024-05-16 00:00:00,Unsubscribed,
4560,28,956,2024-06-23 00:00:00,Purchased,275.0
4561,13,1258,2024-08-29 00:00:00,Purchased,
4562,11,1642,2024-04-27 00:00:00,Opened,
4563,17,1850,2023-12-04 00:00:00,Opened,
4564,18,91,2024-04-20 00:00:00,Opened,
4565,14,713,2024-01-29 00:00:00,Clicked,
4566,1,621,2023-05-11 00:00:00,Clicked,
4567,1,617,2023-05-19 00:00:00,Opened,
4568,8,377,2023-09-21 00:00:00,Unsubscribed,
4569,8,922,2023-09-11 00:00:00,Clicked,
4570,26,920,2023-08-08 00:00:00,Opened,
4571,10,1221,2024-05-11 00:00:00,Clicked,
4572,24,339,2024-10-03 00:00:00,Purchased,
4573,19,1810,2024-01-05 00:00:00,Unsubscribed,
4574,20,1574,2023-06-08 00:00:00,Clicked,
4575,5,1086,2024-07-02 00:00:00,Opened,
4576,1,1693,2023-06-18 00:00:00,Opened,
4577,3,964,2023-05-14 00:00:00,Opened,
4578,14,1738,2024-01-14 00:00:00,Opened,
4579,28,987,2024-05-10 00:00:00,Purchased,
4580,6,902,2024-10-20 00:00:00,Opened,
4581,3,1582,2023-05-12 00:00:00,Clicked,
4582,9,301,2023-12-17 00:00:00,Opened,
4583,23,562,2024-01-15 00:00:00,Unsubscribed,
4584,25,1641,2023-12-22 00:00:00,Clicked,
4585,19,1947,2023-12-22 00:00:00,Purchased,
4586,15,147,2024-11-14 00:00:00,Opened,
4587,9,723,2023-11-16 00:00:00,Opened,
4588,17,1083,2023-11-11 00:00:00,Opened,
4589,2,1663,2023-07-29 00:00:00,Clicked,
4590,30,1939,2024-09-20 00:00:00,Unsubscribed,
4591,25,1014,2023-12-10 00:00:00,Clicked,
4592,8,1560,2023-09-24 00:00:00,Clicked,
4593,12,1760,2023-11-20 00:00:00,Opened,
4594,29,1514,2024-12-16 00:00:00,Opened,
4595,25,329,2023-12-30 00:00:00,Clicked,
4596,16,517,2023-11-26 00:00:00,Clicked,
4597,28,913,2024-06-07 00:00:00,Clicked,
4598,4,1979,2024-11-06 00:00:00,Purchased,
4599,15,1948,2024-11-25 00:00:00,Clicked,
4600,23,1158,2023-12-31 00:00:00,Unsubscribed,
4601,10,937,2024-04-19 00:00:00,Clicked,
4602,26,870,2023-08-18 00:00:00,Opened,
4603,28,1219,2024-06-06 00:00:00,Opened,
4604,20,1897,2023-05-13 00:00:00,Unsubscribed,
4605,14,1682,2024-01-31 00:00:00,Clicked,
4606,21,757,2024-07-17 00:00:00,Opened,
4607,1,107,2023-07-07 00:00:00,Unsubscribed,
4608,5,135,2024-06-05 00:00:00,Clicked,
4609,9,964,2023-12-05 00:00:00,Opened,
4610,15,1133,2024-11-18 00:00:00,Purchased,
4611,5,434,2024-05-26 00:00:00,Opened,
4612,17,999,2023-10-17 00:00:00,Unsubscribed,
4613,30,1354,2024-10-25 00:00:00,Purchased,
4614,6,1340,2024-09-20 00:00:00,Unsubscribed,
4615,20,1351,2023-06-04 00:00:00,Opened,
4616,6,982,2024-09-11 00:00:00,Clicked,
4617,25,1076,2023-12-26 00:00:00,Unsubscribed,
4618,18,684,2024-04-18 00:00:00,Purchased,
4619,29,1979,2024-11-09 00:00:00,Clicked,
4620,12,1329,2023-10-31 00:00:00,Unsubscribed,
4621,1,1920,2023-06-24 00:00:00,Opened,
4622,20,1359,2023-06-02 00:00:00,Opened,
4623,29,1343,2024-11-05 00:00:00,Unsubscribed,
4624,4,96,2024-10-19 00:00:00,Purchased,
4625,29,1273,2024-11-30 00:00:00,Unsubscribed,
4626,17,480,2023-11-28 00:00:00,Opened,
4627,24,1733,2024-09-14 00:00:00,Clicked,
4628,15,1773,2024-11-09 00:00:00,Purchased,
4629,23,774,2024-01-26 00:00:00,Purchased,412.0
4630,15,1988,2024-12-31 00:00:00,Purchased,
4631,20,1143,2023-06-15 00:00:00,Clicked,
4632,27,812,2024-05-12 00:00:00,Purchased,
4633,11,1606,2024-03-16 00:00:00,Unsubscribed,
4634,27,607,2024-05-20 00:00:00,Clicked,
4635,29,1124,2024-12-18 00:00:00,Opened,
4636,7,138,2024-07-11 00:00:00,Purchased,
4637,5,449,2024-07-03 00:00:00,Clicked,
4638,20,1899,2023-06-13 00:00:00,Unsubscribed,
4639,30,472,2024-10-06 00:00:00,Unsubscribed,
4640,12,1311,2023-10-31 00:00:00,Unsubscribed,
4641,21,1831,2024-07-14 00:00:00,Purchased,
4642,6,1826,2024-09-02 00:00:00,Clicked,
4643,11,877,2024-04-23 00:00:00,Clicked,
4644,26,817,2023-09-14 00:00:00,Unsubscribed,
4645,12,1221,2023-10-08 00:00:00,Unsubscribed,
4646,16,871,2024-01-02 00:00:00,Opened,
4647,9,1560,2023-12-06 00:00:00,Clicked,
4648,13,1622,2024-09-23 00:00:00,Opened,
4649,6,930,2024-10-20 00:00:00,Purchased,
4650,13,394,2024-10-12 00:00:00,Unsubscribed,
4651,17,593,2023-10-30 00:00:00,Clicked,
4652,10,972,2024-04-24 00:00:00,Purchased,
4653,10,609,2024-05-13 00:00:00,Opened,
4654,18,246,2024-04-15 00:00:00,Clicked,
4655,12,1174,2023-10-20 00:00:00,Clicked,
4656,12,1596,2023-10-20 00:00:00,Opened,
4657,30,963,2024-10-23 00:00:00,Purchased,
4658,10,1654,2024-05-02 00:00:00,Unsubscribed,
4659,3,88,2023-05-06 00:00:00,Clicked,
4660,3,1332,2023-04-28 00:00:00,Unsubscribed,
4661,28,380,2024-06-22 00:00:00,Unsubscribed,
4662,18,1504,2024-03-26 00:00:00,Opened,
4663,21,633,2024-07-19 00:00:00,Clicked,
4664,13,1544,2024-09-08 00:00:00,Opened,
4665,20,1474,2023-05-26 00:00:00,Purchased,817.0
4666,9,1646,2023-12-04 00:00:00,Clicked,
4667,5,1802,2024-06-09 00:00:00,Purchased,1993.0
4668,15,1776,2024-11-12 00:00:00,Opened,
4669,26,1005,2023-08-09 00:00:00,Clicked,
4670,12,1803,2023-11-22 00:00:00,Purchased,858.0
4671,15,992,2024-12-14 00:00:00,Unsubscribed,
4672,26,1682,2023-09-16 00:00:00,Clicked,
4673,27,603,2024-06-04 00:00:00,Unsubscribed,
4674,1,624,2023-06-20 00:00:00,Opened,
4675,23,1351,2024-01-31 00:00:00,Unsubscribed,
4676,14,1516,2024-01-20 00:00:00,Unsubscribed,
4677,26,1550,2023-09-01 00:00:00,Opened,
4678,4,1093,2024-12-02 00:00:00,Purchased,
4679,7,1953,2024-07-19 00:00:00,Clicked,
4680,2,1208,2023-08-21 00:00:00,Opened,
4681,6,1827,2024-09-03 00:00:00,Purchased,
4682,10,1158,2024-05-11 00:00:00,Clicked,
4683,10,1482,2024-03-26 00:00:00,Opened,
4684,22,1522,2023-06-19 00:00:00,Clicked,
4685,13,1683,2024-09-28 00:00:00,Purchased,1473.0
4686,10,572,2024-05-05 00:00:00,Purchased,
4687,20,304,2023-05-13 00:00:00,Purchased,
4688,20,1672,2023-06-12 00:00:00,Opened,
4689,16,668,2024-01-25 00:00:00,Purchased,
4690,9,689,2023-12-05 00:00:00,Purchased,4573.0
4691,14,1606,2024-01-26 00:00:00,Purchased,5703.0
4692,20,352,2023-06-18 00:00:00,Clicked,
4693,19,271,2024-02-06 00:00:00,Opened,
4694,13,1304,2024-10-18 00:00:00,Opened,
4695,7,1169,2024-07-06 00:00:00,Purchased,
4696,17,1054,2023-11-10 00:00:00,Purchased,1335.0
4697,30,1396,2024-09-15 00:00:00,Clicked,
4698,2,63,2023-08-30 00:00:00,Clicked,
4699,19,1789,2024-01-27 00:00:00,Unsubscribed,
4700,12,1056,2023-11-07 00:00:00,Opened,
4701,4,61,2024-10-24 00:00:00,Clicked,
4702,19,1951,2024-02-05 00:00:00,Opened,
4703,8,387,2023-09-24 00:00:00,Unsubscribed,
4704,28,541,2024-05-12 00:00:00,Opened,
4705,16,326,2023-12-11 00:00:00,Opened,
4706,18,1978,2024-04-06 00:00:00,Clicked,
4707,9,1332,2023-12-28 00:00:00,Unsubscribed,
4708,18,279,2024-03-30 00:00:00,Purchased,4397.0
4709,5,240,2024-06-09 00:00:00,Purchased,
4710,6,847,2024-09-25 00:00:00,Clicked,
4711,11,1382,2024-04-15 00:00:00,Purchased,2107.0
4712,11,1827,2024-03-29 00:00:00,Purchased,
4713,14,1125,2024-01-11 00:00:00,Clicked,
4714,6,1071,2024-09-27 00:00:00,Opened,
4715,2,428,2023-07-13 00:00:00,Clicked,
4716,7,495,2024-08-25 00:00:00,Unsubscribed,
4717,14,840,2024-01-31 00:00:00,Clicked,
4718,1,500,2023-07-02 00:00:00,Unsubscribed,
4719,24,1195,2024-10-21 00:00:00,Opened,
4720,13,1057,2024-09-21 00:00:00,Unsubscribed,
4721,18,507,2024-04-07 00:00:00,Unsubscribed,
4722,28,1626,2024-06-05 00:00:00,Purchased,
4723,30,1371,2024-10-26 00:00:00,Opened,
4724,17,985,2023-11-21 00:00:00,Clicked,
4725,27,457,2024-05-17 00:00:00,Clicked,
4726,11,1448,2024-04-04 00:00:00,Opened,
4727,11,324,2024-05-07 00:00:00,Opened,
4728,30,116,2024-09-12 00:00:00,Purchased,
4729,29,1832,2024-12-12 00:00:00,Purchased,
4730,20,115,2023-06-17 00:00:00,Clicked,
4731,5,949,2024-05-25 00:00:00,Unsubscribed,
4732,10,935,2024-04-16 00:00:00,Unsubscribed,
4733,11,765,2024-03-17 00:00:00,Unsubscribed,
4734,23,1373,2024-01-05 00:00:00,Opened,
4735,21,466,2024-06-24 00:00:00,Clicked,
4736,3,320,2023-04-28 00:00:00,Opened,
4737,26,316,2023-08-26 00:00:00,Clicked,
4738,15,662,2024-11-16 00:00:00,Opened,
4739,30,1031,2024-10-03 00:00:00,Purchased,2673.0
4740,8,631,2023-08-31 00:00:00,Opened,
4741,1,900,2023-06-20 00:00:00,Opened,
4742,5,979,2024-06-11 00:00:00,Unsubscribed,
4743,29,442,2024-12-21 00:00:00,Purchased,
4744,27,1566,2024-05-15 00:00:00,Unsubscribed,
4745,5,880,2024-06-30 00:00:00,Clicked,
4746,28,1759,2024-05-07 00:00:00,Opened,
4747,4,639,2024-11-01 00:00:00,Opened,
4748,26,1635,2023-09-06 00:00:00,Clicked,
4749,5,1541,2024-06-09 00:00:00,Opened,
4750,27,1249,2024-05-14 00:00:00,Opened,
4751,27,1493,2024-04-16 00:00:00,Purchased,848.0
4752,1,1188,2023-05-26 00:00:00,Purchased,
4753,4,725,2024-12-01 00:00:00,Clicked,
4754,14,1213,2024-01-07 00:00:00,Opened,
4755,8,530,2023-08-18 00:00:00,Opened,
4756,2,1595,2023-08-07 00:00:00,Clicked,
4757,16,1407,2024-01-01 00:00:00,Opened,
4758,2,978,2023-08-16 00:00:00,Clicked,
4759,3,202,2023-04-16 00:00:00,Purchased,2755.0
4760,24,1376,2024-09-02 00:00:00,Clicked,
4761,20,1665,2023-06-08 00:00:00,Clicked,
4762,13,197,2024-10-05 00:00:00,Purchased,
4763,22,1012,2023-07-29 00:00:00,Opened,
4764,2,1454,2023-08-03 00:00:00,Opened,
4765,23,1661,2024-01-04 00:00:00,Purchased,
4766,7,1460,2024-08-23 00:00:00,Clicked,
4767,11,1091,2024-04-22 00:00:00,Clicked,
4768,16,1894,2024-01-18 00:00:00,Opened,
4769,28,954,2024-06-11 00:00:00,Unsubscribed,
4770,17,1313,2023-12-02 00:00:00,Unsubscribed,
4771,17,821,2023-11-15 00:00:00,Unsubscribed,
4772,6,772,2024-08-30 00:00:00,Purchased,
4773,18,719,2024-04-12 00:00:00,Clicked,
4774,17,1590,2023-11-08 00:00:00,Clicked,
4775,23,1882,2024-01-31 00:00:00,Clicked,
4776,2,1584,2023-07-23 00:00:00,Unsubscribed,
4777,16,1727,2023-11-28 00:00:00,Purchased,
4778,11,409,2024-05-08 00:00:00,Opened,
4779,19,1710,2024-01-31 00:00:00,Unsubscribed,
4780,4,1773,2024-12-04 00:00:00,Unsubscribed,
4781,25,910,2023-12-17 00:00:00,Purchased,3300.0
4782,9,768,2023-11-09 00:00:00,Unsubscribed,
4783,27,1616,2024-04-22 00:00:00,Clicked,
4784,10,868,2024-05-18 00:00:00,Purchased,
4785,25,219,2024-01-10 00:00:00,Unsubscribed,
4786,28,238,2024-05-12 00:00:00,Unsubscribed,
4787,10,761,2024-04-02 00:00:00,Clicked,
4788,14,214,2023-12-27 00:00:00,Unsubscribed,
4789,16,1828,2023-11-30 00:00:00,Unsubscribed,
4790,19,81,2023-12-17 00:00:00,Opened,
4791,4,92,2024-11-03 00:00:00,Purchased,
4792,7,696,2024-08-01 00:00:00,Purchased,
4793,9,831,2024-01-04 00:00:00,Clicked,
4794,30,242,2024-09-11 00:00:00,Purchased,
4795,27,1028,2024-06-05 00:00:00,Purchased,4814.0
4796,1,628,2023-07-04 00:00:00,Unsubscribed,
4797,4,1060,2024-11-20 00:00:00,Purchased,
4798,7,1585,2024-07-03 00:00:00,Clicked,
4799,13,1605,2024-10-17 00:00:00,Clicked,
4800,13,9,2024-09-02 00:00:00,Purchased,
4801,3,1548,2023-06-07 00:00:00,Clicked,
4802,23,223,2024-01-12 00:00:00,Clicked,
4803,2,1713,2023-09-08 00:00:00,Purchased,7398.0
4804,5,1433,2024-06-14 00:00:00,Unsubscribed,
4805,16,1964,2024-01-14 00:00:00,Purchased,2527.0
4806,27,955,2024-05-21 00:00:00,Unsubscribed,
4807,15,1654,2024-12-07 00:00:00,Purchased,
4808,11,727,2024-03-16 00:00:00,Opened,
4809,11,1963,2024-03-25 00:00:00,Unsubscribed,
4810,2,1530,2023-08-30 00:00:00,Clicked,
4811,21,1188,2024-07-02 00:00:00,Unsubscribed,
4812,26,1843,2023-09-04 00:00:00,Opened,
4813,12,105,2023-10-14 00:00:00,Purchased,
4814,7,649,2024-07-24 00:00:00,Opened,
4815,21,5,2024-08-06 00:00:00,Purchased,2776.0
4816,30,1070,2024-10-08 00:00:00,Clicked,
4817,8,1942,2023-09-15 00:00:00,Clicked,
4818,19,213,2024-01-28 00:00:00,Purchased,2356.0
4819,26,1848,2023-09-30 00:00:00,Unsubscribed,
4820,25,1984,2023-11-17 00:00:00,Opened,
4821,19,295,2024-02-06 00:00:00,Purchased,7965.0
4822,27,812,2024-05-28 00:00:00,Opened,
4823,6,458,2024-10-10 00:00:00,Clicked,
4824,11,1677,2024-04-12 00:00:00,Unsubscribed,
4825,5,1794,2024-06-08 00:00:00,Opened,
4826,12,1448,2023-12-03 00:00:00,Clicked,
4827,4,1272,2024-10-15 00:00:00,Unsubscribed,
4828,11,1631,2024-04-21 00:00:00,Purchased,4698.0
4829,22,1420,2023-07-05 00:00:00,Purchased,3055.0
4830,17,16,2023-11-30 00:00:00,Unsubscribed,
4831,28,1045,2024-06-15 00:00:00,Unsubscribed,
4832,22,1406,2023-06-29 00:00:00,Opened,
4833,9,380,2023-12-31 00:00:00,Unsubscribed,
4834,22,434,2023-06-27 00:00:00,Clicked,
4835,3,1020,2023-06-06 00:00:00,Clicked,
4836,19,747,2024-01-09 00:00:00,Unsubscribed,
4837,18,300,2024-03-19 00:00:00,Opened,
4838,27,1704,2024-04-14 00:00:00,Opened,
4839,4,1444,2024-10-31 00:00:00,Clicked,
4840,19,185,2024-02-10 00:00:00,Opened,
4841,5,1830,2024-06-12 00:00:00,Opened,
4842,22,389,2023-07-11 00:00:00,Unsubscribed,
4843,28,68,2024-05-24 00:00:00,Purchased,
4844,23,1997,2024-01-28 00:00:00,Clicked,
4845,3,1071,2023-04-24 00:00:00,Opened,
4846,23,1918,2024-01-01 00:00:00,Unsubscribed,
4847,2,914,2023-07-27 00:00:00,Purchased,644.0
4848,9,1904,2023-12-04 00:00:00,Unsubscribed,
4849,21,1457,2024-08-16 00:00:00,Opened,
4850,23,821,2024-01-27 00:00:00,Opened,
4851,20,619,2023-06-13 00:00:00,Unsubscribed,
4852,30,1345,2024-10-26 00:00:00,Clicked,
4853,26,1021,2023-09-22 00:00:00,Clicked,
4854,6,1271,2024-08-29 00:00:00,Purchased,
4855,30,289,2024-11-07 00:00:00,Unsubscribed,
4856,7,1398,2024-07-30 00:00:00,Clicked,
4857,12,314,2023-10-09 00:00:00,Clicked,
4858,21,836,2024-07-03 00:00:00,Opened,
4859,22,1599,2023-07-23 00:00:00,Unsubscribed,
4860,5,1964,2024-05-31 00:00:00,Opened,
4861,15,1530,2024-12-03 00:00:00,Opened,
4862,30,592,2024-09-18 00:00:00,Clicked,
4863,8,1243,2023-09-08 00:00:00,Opened,
4864,3,1127,2023-05-17 00:00:00,Unsubscribed,
4865,16,115,2023-12-05 00:00:00,Opened,
4866,11,1390,2024-04-11 00:00:00,Opened,
4867,16,1927,2023-12-23 00:00:00,Purchased,3553.0
4868,27,1637,2024-04-16 00:00:00,Clicked,
4869,4,1689,2024-11-02 00:00:00,Opened,
4870,23,616,2024-01-12 00:00:00,Clicked,
4871,6,148,2024-10-04 00:00:00,Purchased,
4872,4,1337,2024-11-07 00:00:00,Clicked,
4873,2,724,2023-08-26 00:00:00,Unsubscribed,
4874,2,1594,2023-08-05 00:00:00,Unsubscribed,
4875,30,395,2024-10-30 00:00:00,Purchased,6739.0
4876,30,1248,2024-11-03 00:00:00,Unsubscribed,
4877,17,949,2023-10-18 00:00:00,Purchased,7342.0
4878,30,401,2024-10-30 00:00:00,Unsubscribed,
4879,21,537,2024-07-16 00:00:00,Clicked,
4880,4,1546,2024-10-19 00:00:00,Opened,
4881,15,1005,2024-11-27 00:00:00,Purchased,
4882,9,1342,2023-11-24 00:00:00,Opened,
4883,11,1452,2024-04-21 00:00:00,Unsubscribed,
4884,27,1758,2024-05-18 00:00:00,Unsubscribed,
4885,12,1524,2023-11-11 00:00:00,Purchased,
4886,21,1202,2024-07-31 00:00:00,Purchased,
